;Identifiant_Museofile;Adresse;Commune;Departement;Latitude;Longitude;Nom_officiel_du_musee;Code_Postal;Region_administrative;Type
763;M0713;18 quai Gustave Flaubert;Dieppedalle-Croisset;Seine-Maritime;49.435017;1.031203;pavillon Flaubert;76380.0;Normandie;Museum
764;M0722;502 rue Pierre Corneille;Petit-Couronne;Seine-Maritime;49.389368;1.0216;musee Pierre Corneille;76650.0;Normandie;Museum
765;M0728;185 route de Dieppe;Notre-Dame-de-Bondeville;Seine-Maritime;49.494507;1.048567;musee industriel de la corderie Valois;76960.0;Normandie;Museum
766;M0731;4, rue de la Pie;Rouen;Seine-Maritime;49.443051;1.086748;musee Pierre Corneille;76000.0;Normandie;Museum
767;M0734;51 rue de Lecat;Rouen;Seine-Maritime;49.445232;1.081736;musee Flaubert et d'histoire de la medecine;76000.0;Normandie;Museum
768;M0709;Rue Madeleine Vernet;Barentin;Seine-Maritime;49.545218;0.952073;musee municipal;76360.0;Normandie;Museum
769;M0714;Place d'Orleans;Eu;Seine-Maritime;50.049138;1.418369;musee Louis Philippe;76260.0;Normandie;Museum
770;M0715;3 quai capitaine Jean Recher;Fecamp;Seine-Maritime;49.76179;0.36825;Les P�cheries, musee de Fecamp;76400.0;Normandie;Museum
771;M0717;50 rue de la Republique;Harfleur;Seine-Maritime;49.507156;0.19911;musee du prieure;76700.0;Normandie;Museum
772;M0718;1 rue Jerome Bellarmato;Le Havre;Seine-Maritime;49.488805;0.114474;musee de l'ancien Havre;76600.0;Normandie;Museum
773;M0719;Rue de l'Abbaye;Le Havre;Seine-Maritime;49.503006;0.168325;musee du prieure de Graville;76600.0;Normandie;Museum
774;M0721;3 quai de l'Ile;Le Havre;Seine-Maritime;49.486857;0.112815;musee de l'armateur;76600.0;Normandie;Museum
775;M0723;692, rue du petit pont;Notre-Dame-de-Bliquetuit;Seine-Maritime;49.497518;0.757352;ecomusee de la basse Seine;76940.0;Normandie;Museum
776;M0724;7 rue Victor Hugo;Lillebonne;Seine-Maritime;49.517842;0.535803;musee municipal;76170.0;Normandie;Museum
777;M0730;1 rue Faucon;Rouen;Seine-Maritime;49.445543;1.093846;musee de la ceramique;76000.0;Normandie;Museum
778;M0732;2 rue Jacques Villon;Rouen;Seine-Maritime;49.445148;1.094521;musee Le Secq des Tournelles;76000.0;Normandie;Museum
779;M0733;198 rue Beauvoisine;Rouen;Seine-Maritime;49.447268;1.098932;musee des antiquites de la Seine-Maritime;76000.0;Normandie;Museum
780;M0736;Rue Ernest Binet;Villequier;Seine-Maritime;49.511951;0.673374;musee Victor Hugo;76490.0;Normandie;Museum
781;M0737;8 Place du Marechal Joffre;Yvetot;Seine-Maritime;49.617332;0.754906;musee municipal des ivoires;76190.0;Normandie;Museum
782;M0818;1, rue de  Friedland;Angoul�me;Charente;45.6493;0.152569;musee des beaux-arts;16000.0;Nouvelle-Aquitaine;Museum
783;M0819;134, rue de Bordeaux;Angoul�me;Charente;45.653356;0.149932;atelier-musee du papier;16000.0;Nouvelle-Aquitaine;Museum
784;M0820;Quai de la Charente;Angoul�me;Charente;45.65559977;0.15122268;musee de la bande dessinee - centre national de la bande dessinee et de l'image;16012.0;Nouvelle-Aquitaine;Museum
785;M0821;44 rue de Montmoreau;Angoul�me;Charente;45.647813;0.160838;musee archeologique et historique;16000.0;Nouvelle-Aquitaine;Museum
786;M0822;48, boulevard Denfert-Rochereau;Cognac;Charente;45.695744;-0.326186;musee municipal du Cognac;16100.0;Nouvelle-Aquitaine;Museum
787;M0826;2, rue Saint-Come;La Rochelle;Charente-Maritime;46.160752;-1.155429;musee d'Orbigny-Bernon;17000.0;Nouvelle-Aquitaine;Museum
788;M7040;28 rue Albert 1er;La Rochelle;Charente-Maritime;46.164822;-1.151488;museum d'histoire naturelle et d'ethnographie;17000.0;Nouvelle-Aquitaine;Museum
789;M0824;Esplanade de la Legion d'Honneur;Fouras;Charente-Maritime;45.98600616;-1.096922791;musee regional;17450.0;Nouvelle-Aquitaine;Museum
790;M0827;10, rue Fleuriau;La Rochelle;Charente-Maritime;46.161435;-1.151157;musee du nouveau monde;17000.0;Nouvelle-Aquitaine;Museum
791;M0831;141, rue Pierre Loti;Rochefort;Charente-Maritime;45.934295;-0.962724;musee de la maison de Pierre Loti;17300.0;Nouvelle-Aquitaine;Museum
792;M0834;9 place Gambetta;Saint-Pierre-d'Oleron;Charente-Maritime;45.942781;-1.307498;musee oleronais Alienor d'Aquitaine;17310.0;Nouvelle-Aquitaine;Museum
793;M0836;rue Victor Hugo;Saintes;Charente-Maritime;45.746235;-0.632055;musee du Presidial;17100.0;Nouvelle-Aquitaine;Museum
794;M0823;Parvis de l'eglise;Esnandes;Charente-Maritime;46.250245;-1.111861;musee de la mytiliculture;17137.0;Nouvelle-Aquitaine;Museum
795;M0832;9 rue Regnaud;Saint-Jean-d'Angely;Charente-Maritime;45.942607;-0.523425;musee municipal des cordeliers;17400.0;Nouvelle-Aquitaine;Museum
796;M0833;13 avenue Victor Bouthillier;Saint-Martin-de-Re;Charente-Maritime;46.2055;-1.365288;musee Ernest Cognacq;17410.0;Nouvelle-Aquitaine;Museum
797;M5048;ile d'AIX;ile-d'Aix;Charente-Maritime;46.011577;-1.176477;musee napoleonien et musee africain (annexes du musee national des chateaux de Malmaison et de Bois Preau);17123.0;Nouvelle-Aquitaine;Museum
798;M0825;28, rue Gargouleau;La Rochelle;Charente-Maritime;46.161969;-1.151552;musee des beaux-arts;17000.0;Nouvelle-Aquitaine;Museum
799;M0828;2, rue Saint-Michel;La Rochelle;Charente-Maritime;46.159482;-1.150024;musee protestant;17000.0;Nouvelle-Aquitaine;Museum
800;M0830;63 avenue de Gaulle;Rochefort;Charente-Maritime;45.935666;-0.962523;musee d'art et d'histoire;17300.0;Nouvelle-Aquitaine;Museum
801;M0829;62, rue d'Aligre;Marans;Charente-Maritime;46.309723;-0.991941;musee Capon;17230.0;Nouvelle-Aquitaine;Museum
802;M0835;Esplanade Andre-Malraux;Saintes;Charente-Maritime;45.741605;-0.627956;musee archeologique;17100.0;Nouvelle-Aquitaine;Museum
803;M0837;Rue Alsace-Lorraine;Saintes;Charente-Maritime;45.745991;-0.633096;musee de l'Echevinage;17100.0;Nouvelle-Aquitaine;Museum
804;M0838;4 rue Monconseil;Saintes;Charente-Maritime;45.743294;-0.634076;musee Dupuy-Mestreau;17100.0;Nouvelle-Aquitaine;Museum
805;M0501;12 rue Michelet;Ussel;Correze;45.54705997;2.308435549;musee du pays d'Ussel;19208.0;Nouvelle-Aquitaine;Museum
806;M0499;26 bis boulevard Jules Ferry;Brive;Correze;45.158512;1.535911;musee Labenche;19100.0;Nouvelle-Aquitaine;Museum
807;M1084;4 Route du Musee;Sarran;Correze;45.407742;1.940079;musee du president Jacques Chirac;19800.0;Nouvelle-Aquitaine;Museum
808;M0500;Place Monseigneur Berteaud;Tulle;Correze;45.267654;1.770791;musee du cloitre;19000.0;Nouvelle-Aquitaine;Museum
809;M1191;1 bis rue du 9 juin 44;Tulle;Correze;45.260441;1.751522;musee de la memoire et des industries tullistes;19000.0;Nouvelle-Aquitaine;Museum
810;M0502;avenue des Lissiers;Aubusson;Creuse;45.954471;2.169905;musee departemental de la tapisserie;23200.0;Nouvelle-Aquitaine;Museum
811;M0503;22, avenue de la Senatorerie;Gueret;Creuse;46.165838;1.870758;musee d'art et d'archeologie;23000.0;Nouvelle-Aquitaine;Museum
812;M0843;1 rue Vau Saint-Jacques;Parthenay;Deux-Sevres;46.652064;-0.24942;musee d'art et d'histoire Georges Turpin;79200.0;Nouvelle-Aquitaine;Museum
813;M7052;26 avenue de Limoges;Niort;Deux-Sevres;46.321168;-0.454351;musee d'histoire naturelle;79000.0;Nouvelle-Aquitaine;Museum
814;M0839;La Chapelle;Bougon;Deux-Sevres;46.374565;-0.067433;musee des Tumulus;79800.0;Nouvelle-Aquitaine;Museum
815;M0840;Place de l'Hotel de Ville;Bressuire;Deux-Sevres;46.841873;-0.493243;musee municipal;79300.0;Nouvelle-Aquitaine;Museum
816;M0841;28, avenue de Limoges;Niort;Deux-Sevres;46.321065;-0.454107;musee Bernard d'Agesci;79000.0;Nouvelle-Aquitaine;Museum
817;M0842;Rue Du Guesclin;Niort;Deux-Sevres;46.329091;-0.509253;musee ethnographique et archeologique du Donjon;79000.0;Nouvelle-Aquitaine;Museum
818;M0845;7 rue Marie de la Tour;Thouars;Deux-Sevres;46.973531;-0.217936;musee d'art et d'histoire Henri Barre;79100.0;Nouvelle-Aquitaine;Museum
819;M1188;20 rue du 26e Regiment d'infanterie;Perigueux;Dordogne;45.179999;0.71269;musee gallo-romain de Vesunna;24000.0;Nouvelle-Aquitaine;Museum
820;M0054;2-6 rue Raoul-Grassin;Mussidan;Dordogne;45.037634;0.361673;musee des arts et traditions populaires;24400.0;Nouvelle-Aquitaine;Museum
821;M5014;1 rue du musee;Les Eyzies;Dordogne;44.93608;1.01363;musee national de prehistoire;24620.0;Nouvelle-Aquitaine;Museum
822;M0050;;Bourdeilles;Dordogne;45.321359;0.586014;chateau de Bourdeilles;24310.0;Nouvelle-Aquitaine;Museum
823;M0052;Place de la Halle;Domme;Dordogne;44.803211;1.214147;musee Paul Reclus;24250.0;Nouvelle-Aquitaine;Museum
824;M0053;Place Bertran-de-Born;Montignac-sur-Vezere;Dordogne;45.063722;1.163336;musee Eugene Le Roy;24290.0;Nouvelle-Aquitaine;Museum
825;M0056;32, rue des Farges;Perigueux;Dordogne;45.183285;0.720943;musee militaire - souvenirs du Perigord;24000.0;Nouvelle-Aquitaine;Museum
826;M0057;22, cours Tourny;Perigueux;Dordogne;45.186039;0.72395;musee d'art et d'archeologie du Perigord;24000.0;Nouvelle-Aquitaine;Museum
827;M0058;;Saint-Avit-Senieur;Dordogne;44.77393;0.815624;musee de site medieval;24440.0;Nouvelle-Aquitaine;Museum
828;M0049;Place du Feu;Bergerac;Dordogne;44.84976;0.483469;musee du tabac;24100.0;Nouvelle-Aquitaine;Museum
829;M0051;Boulevard Charlemagne;Brantome;Dordogne;45.364385;0.647127;musee Fernand Desmoulin;24310.0;Nouvelle-Aquitaine;Museum
830;M0055;Avenue du General Leclerc;Nontron;Dordogne;45.527264;0.660717;musee departemental de la poupee et du jouet;24300.0;Nouvelle-Aquitaine;Museum
831;M0060;Mairie de Sarlat;Sarlat;Dordogne;44.89456376;1.233048328;musee de Sarlat et du Perigord noir;24206.0;Nouvelle-Aquitaine;Museum
832;M0061;;Villefranche-de-Lonchat;Dordogne;44.94827;0.056581;musee municipal;24610.0;Nouvelle-Aquitaine;Museum
833;M7034;28, Site Bella Riva;Creysse;Dordogne;44.854512;0.564759;musee-aquarium;24100.0;Nouvelle-Aquitaine;Museum
834;M0063;Citadelle de Blaye;Blaye;Gironde;45.126358;-0.66364;musee d'art et d'histoire du pays blayais;33390.0;Nouvelle-Aquitaine;Museum
835;M0064;20, cours Pasteur;Bordeaux;Gironde;44.835543;-0.575205;musee d'Aquitaine;33000.0;Nouvelle-Aquitaine;Museum
836;M0070;Place du District;Bourg-sur-Gironde;Gironde;45.039017;-0.55971;musee de la voiture a cheval. Au temps des caleches;33710.0;Nouvelle-Aquitaine;Museum
837;M7026;5, place Bardineau;Bordeaux;Gironde;44.848154;-0.580085;museum d'histoire naturelle;33000.0;Nouvelle-Aquitaine;Museum
838;M0062;;Blasimon;Gironde;44.748299;-0.074554;musee archeologique;33540.0;Nouvelle-Aquitaine;Museum
839;M0067;7 rue Ferrere;Bordeaux;Gironde;44.848186;-0.572137;CAPC - musee d'art contemporain;33000.0;Nouvelle-Aquitaine;Museum
840;M0071;Esplanade Charles de Gaulle;La Reole;Gironde;44.581128;-0.041074;musee municipal;33190.0;Nouvelle-Aquitaine;Museum
841;M0072;42 Place Abel Surchamp;Libourne;Gironde;44.914487;-0.245068;musee des beaux-arts et d'archeologie;33500.0;Nouvelle-Aquitaine;Museum
842;M0065;20, cours d'Albret;Bordeaux;Gironde;44.838056;-0.579413;musee des beaux-arts;33000.0;Nouvelle-Aquitaine;Museum
843;M0066;39 rue Bouffard;Bordeaux;Gironde;44.838956;-0.579686;musee des arts decoratifs et du design;33000.0;Nouvelle-Aquitaine;Museum
844;M0069;20 cours Pasteur;Bordeaux;Gironde;44.835543;-0.575205;musee Goupil;33000.0;Nouvelle-Aquitaine;Museum
845;M0075;Rue Jean Lapeyre;Villandraut;Gironde;44.457512;-0.372793;musee municipal;33730.0;Nouvelle-Aquitaine;Museum
846;M0068;48 rue Vital Carles;Bordeaux;Gironde;44.838651;-0.577869;centre national Jean Moulin;33000.0;Nouvelle-Aquitaine;Museum
847;M0073;s'adresser a la mairie;Libourne;Gironde;44.9148033;-0.24517995;musee historique du vieux Libourne;33500.0;Nouvelle-Aquitaine;Museum
848;M0074;s'adresser a la mairie;Saint-Emilion;Gironde;44.89461759;-0.155708431;musee d'histoire et d'archeologie;33330.0;Nouvelle-Aquitaine;Museum
849;M0504;1 place Saint-Thyrse;Chateauponsac;Haute-Vienne;46.13125;1.274322;musee Rene Bauberot;87290.0;Nouvelle-Aquitaine;Museum
850;M0506;;Rochechouart;Haute-Vienne;45.822521;0.820506;musee departemental d'art contemporain;87600.0;Nouvelle-Aquitaine;Museum
851;M5015;8 place Winston Churchill;Limoges;Haute-Vienne;45.832531;1.252114;musee de la porcelaine Adrien Dubouche;87000.0;Nouvelle-Aquitaine;Museum
852;M0505;1 place de l'Ev�che;Limoges;Haute-Vienne;45.828784;1.265445;musee des beaux-arts de Limoges - Palais de l'ev�che;87000.0;Nouvelle-Aquitaine;Museum
853;M0076;332, avenue Louis Breguet;Biscarrosse;Landes;44.388887;-1.182563;musee historique de l'hydravion;40600.0;Nouvelle-Aquitaine;Museum
854;M0079;;Luxey;Landes;44.262826;-0.520865;atelier-musee;40430.0;Nouvelle-Aquitaine;Museum
855;M0078;785 route de l'abbaye;Hastingues;Landes;43.52735;-1.12142;musee departemental d'Histoire et d'Archeologie;40300.0;Nouvelle-Aquitaine;Museum
856;M0085;Place de la Mairie;Sanguinet;Landes;44.483822;-1.075791;musee archeologique;40460.0;Nouvelle-Aquitaine;Museum
857;M0077;11 Bis rue des Carmes;Dax;Landes;43.710655;-1.054061;musee de Borda;40100.0;Nouvelle-Aquitaine;Museum
858;M0082;480 chemin de Sala;Montfort-en-Chalosse;Landes;43.715749;-0.833916;musee des arts et traditions populaires de la Chalosse;40380.0;Nouvelle-Aquitaine;Museum
859;M0081;place Marguerite de Navarre;Mont-de-Marsan;Landes;43.8926;-0.498893;musee Despiau-Wlerick;40000.0;Nouvelle-Aquitaine;Museum
860;M0080;Route de Solferino;Sabres;Landes;44.149414;-0.749433;ecomusee de la Grande Lande;40630.0;Nouvelle-Aquitaine;Museum
861;M0084;Rue Lamarques;Saint-Sever;Landes;43.758542;-0.572168;musee d'Art et d'Histoire du Cap de Gascogne;40500.0;Nouvelle-Aquitaine;Museum
862;M0086;2378 route d�Hagetmau;Samadet;Landes;43.641006;-0.510832;musee departemental de la Fa�ence et des Arts de la table;40320.0;Nouvelle-Aquitaine;Museum
863;M0088;15 rue Abel Boye;Marmande;Lot-et-Garonne;44.498918;0.166067;musee municipal Albert Marzelles;47200.0;Nouvelle-Aquitaine;Museum
864;M0089;Rue Henri IV;Nerac;Lot-et-Garonne;44.135038;0.339995;musee du chateau;47600.0;Nouvelle-Aquitaine;Museum
865;M1163;Rue du puits saint Come;Mezin;Lot-et-Garonne;44.056939;0.256362;musee du liege et du bouchon;47170.0;Nouvelle-Aquitaine;Museum
866;M0090;Le bourg;Sauveterre-la-Lemance;Lot-et-Garonne;44.597987;1.017451;musee municipal;47500.0;Nouvelle-Aquitaine;Museum
867;M0087;place du Dr Esquirol;Agen;Lot-et-Garonne;44.202895;0.615471;musee municipal des beaux-arts;47000.0;Nouvelle-Aquitaine;Museum
868;M0091;2, rue des Jardins;Villeneuve-sur-Lot;Lot-et-Garonne;44.405095;0.707815;musee municipal de Gajac;47300.0;Nouvelle-Aquitaine;Museum
869;M0092;rue des Eglises;Arudy;Pyrenees-Atlantiques;43.105742;-0.427534;musee municipal;64260.0;Nouvelle-Aquitaine;Museum
870;M0098;rue Mathieu Lalanne;Pau;Pyrenees-Atlantiques;43.297254;-0.364384;musee des beaux-arts;64000.0;Nouvelle-Aquitaine;Museum
871;M0099;8 rue Tran;Pau;Pyrenees-Atlantiques;43.297209;-0.372526;musee Bernadotte;64000.0;Nouvelle-Aquitaine;Museum
872;M5017;2 rue du Chateau;Pau;Pyrenees-Atlantiques;43.294699;-0.374378;musee national du chateau de Pau;64000.0;Nouvelle-Aquitaine;Museum
873;M0094;5 rue Jacques Laffitte;Bayonne;Pyrenees-Atlantiques;43.492108;-1.472299;musee Bonnat - Helleu, musee des beaux-arts de Bayonne;64100.0;Nouvelle-Aquitaine;Museum
874;M0095;route du Docteur Camino;Cambo-les-Bains;Pyrenees-Atlantiques;43.366872;-1.41606;musee Edmond Rostand;64250.0;Nouvelle-Aquitaine;Museum
875;M0096;;Guethary;Pyrenees-Atlantiques;43.425653;-1.609198;musee municipal;64210.0;Nouvelle-Aquitaine;Museum
876;M0100;Commune d'Oloron Sainte-Marie;Pau;Pyrenees-Atlantiques;43.18818;-0.604752;musee bearnais;64400.0;Nouvelle-Aquitaine;Museum
877;M1198;Route du Chateau;Claracq;Pyrenees-Atlantiques;43.514297;-0.303415;musee gallo-romain;64330.0;Nouvelle-Aquitaine;Museum
878;M7065;1 avenue du Marechal Leclerc;Bayonne;Pyrenees-Atlantiques;43.49364188;-1.475169331;museum d'histoire naturelle;64109.0;Nouvelle-Aquitaine;Museum
879;M0093;37 quai des Corsaires;Bayonne;Pyrenees-Atlantiques;43.491093;-1.473823;musee basque;64100.0;Nouvelle-Aquitaine;Museum
880;M0846;3 rue Clement Krebs;Chatellerault;Vienne;46.81393;0.536238;musee municipal de l'hotel de Sully;86100.0;Nouvelle-Aquitaine;Museum
881;M0851;9 Avenue Pasteur;Montmorillon;Vienne;46.428227;0.872962;musee d'art et d'histoire de Montmorillon;86500.0;Nouvelle-Aquitaine;Museum
882;M0853;101, rue du Pere-de-la-Croix;Poitiers;Vienne;46.575749;0.359509;musee de l'hypogee des Dunes;86000.0;Nouvelle-Aquitaine;Museum
883;M0850;24 rue du Martray;Loudun;Vienne;47.009976;0.075743;musee Charbonneau-Lassay;86200.0;Nouvelle-Aquitaine;Museum
884;M0855;Rue Jean-Jaures;Poitiers;Vienne;46.580519;0.346104;musee du baptistere Saint-Jean;86000.0;Nouvelle-Aquitaine;Museum
885;M0847;3 rue Clement Krebs;Chatellerault;Vienne;46.81393;0.536238;musee de la moto, de l'automobile et du velo;86100.0;Nouvelle-Aquitaine;Museum
886;M1097;21 Route de Montmorillon;Lussac-les-Chateaux;Vienne;46.403482;0.725666;musee de la Prehistoire Raymond Touchard;86320.0;Nouvelle-Aquitaine;Museum
887;M7057;1, Place de la Cathedrale;Poitiers;Vienne;46.580584;0.348113;collection d'histoire naturelle;86000.0;Nouvelle-Aquitaine;Museum
888;M0848;Place du Vieux Marche, cite medievale;Chauvigny;Vienne;46.57103543;0.647848728;musee archeologique et d'ethnographie locale;86300.0;Nouvelle-Aquitaine;Museum
889;M0849;2 place Leclerc;Civray;Vienne;46.147599;0.296434;musee municipal;86400.0;Nouvelle-Aquitaine;Museum
890;M0854;9, rue Victor Hugo;Poitiers;Vienne;46.580602;0.337972;musee Rupert de Chievres;86000.0;Nouvelle-Aquitaine;Museum
891;M0852;3 bis rue Jean Jaures;Poitiers;Vienne;46.581142;0.344434;musee Sainte-Croix;86000.0;Nouvelle-Aquitaine;Museum
892;M0546;route de Montjoie;Saint-Lizier;Ariege;43.001452;1.143469;musee du palais des ev�ques;9190.0;Occitanie;Museum
893;M0545;32, village;Montsegur;Ariege;42.871095;1.832858;musee d'archeologie;9300.0;Occitanie;Museum
894;M1091;route de Paris;Montgailhard;Ariege;42.940925;1.630459;musee de la forge;9330.0;Occitanie;Museum
895;M0543;rue du Rocher;Foix;Ariege;42.965864;1.6053;musee departemental de l'Ariege;9000.0;Occitanie;Museum
896;M1090;65, rue Jean Canal;Lavelanet;Ariege;42.929968;1.845351;musee du textile et du peigne en corne;9300.0;Occitanie;Museum
897;M0544;place de l'Eglise;Le Mas-d'Azil;Ariege;43.079849;1.360358;musee de la prehistoire;9290.0;Occitanie;Museum
898;M0443;32 Promenade du Tivoli;Limoux;Aude;43.053489;2.2143;musee Petiet;11300.0;Occitanie;Museum
899;M0445;place de l'Hotel de Ville;Narbonne;Aude;43.18416535;3.004270534;Palais-musee des Archev�ques de Narbonne;11108.0;Occitanie;Museum
900;M1214;2, avenue Andre Mecle;Narbonne;Aude;43.17593364;3.026185275;musee Narbo Via;11100.0;Occitanie;Museum
901;M0441;Presidial;Castelnaudary;Aude;43.315299;1.959048;musee archeologique du Lauragais;11400.0;Occitanie;Museum
902;M1176;2 avenue du Razes;Bram;Aude;43.243772;2.116173;"musee municicpal ""Eburomagus, musee archeologique""";11150.0;Occitanie;Museum
903;M0442;1 Route des Fournes;Lastours;Aude;43.333993;2.379223;musee municipal;11600.0;Occitanie;Museum
904;M0440;15 boulevard Camille Pelletan;Carcassonne;Aude;43.211552;2.355531;musee des beaux-arts;11000.0;Occitanie;Museum
905;M0446;allee des Potiers;Salleles-d'Aude;Aude;43.260661;2.942874;musee archeologique;11590.0;Occitanie;Museum
906;M0447;Place de la Liberation;Sigean;Aude;43.028689;2.979275;musee des Corbieres;11130.0;Occitanie;Museum
907;M0547;Place Pierre Frontin;Espalion;Aveyron;44.520841;2.760423;musee des m�urs et coutumes, musee du Rouergue;12500.0;Occitanie;Museum
908;M0551;14 place Raynaldy;Rodez;Aveyron;44.349201;2.576408;musee Fenaille;12000.0;Occitanie;Museum
909;M0549;place Foch;Millau;Aveyron;44.097895;3.080595;musee municipal;12100.0;Occitanie;Museum
910;M0554;Le placet;Salmiech-Cassagnes;Aveyron;44.202302;2.587674;musee du charroi rural;12120.0;Occitanie;Museum
911;M0548;38 rue Droite;Espalion;Aveyron;44.521365;2.762702;musee Joseph Vaylet;12500.0;Occitanie;Museum
912;M0550;N�1, Place Clemenceau;Rodez;Aveyron;44.349287;2.578079;musee des beaux-arts Denys Puech;12000.0;Occitanie;Museum
913;M0552;rue Saint-Pierre;Roquefort-sur-Soulzon;Aveyron;43.975103;2.991651;musee municipal;12250.0;Occitanie;Museum
914;M0553;Cour de la Filature;Salles-la-source;Aveyron;44.430577;2.483923;musee des arts et metiers;12330.0;Occitanie;Museum
915;M0555;place de la Fontaine;Villefranche-de-Rouergue;Aveyron;44.351353;2.036793;musee Urbain Cabrol;12200.0;Occitanie;Museum
916;M1129;Communaute d�Agglomeration du Grand Rodez;Rodez;Aveyron;44.35313045;2.567978788;musee Soulages;12005.0;Occitanie;Museum
917;M7066;Avenue Paul Ramadier;Decazeville;Aveyron;44.555515;2.266258;musee regional de geologie Pierre Vetter;12300.0;Occitanie;Museum
918;M0448;Rue de Brouzen;Ales;Gard;44.130014;4.070265;musee-bibliotheque Pierre-Andre Benoit;30100.0;Occitanie;Museum
919;M0451;Chateau de Beaucaire;Beaucaire;Gard;43.808182;4.642712;musee municipal de la Vignasse;30300.0;Occitanie;Museum
920;M0459;place de la Maison Carree;Nimes;Gard;43.837904;4.35616;Carre d'art - musee d'art contemporain;30000.0;Occitanie;Museum
921;M0461;2 rue Saint-Jacques;Pont-Saint-Esprit;Gard;44.255204;4.650869;musee departemental d'art sacre;30130.0;Occitanie;Museum
922;M0463;Place de l'Ev�che;Uzes;Gard;44.01264172;4.422302424;musee municipal Georges Borias;30701.0;Occitanie;Museum
923;M0464;3 rue de la Republique;Villeneuve-les-Avignon;Gard;43.965433;4.796403;musee Pierre de Luxembourg;30400.0;Occitanie;Museum
924;M1207;Place Auguste Mallet;Bagnols-sur-Ceze;Gard;44.161992;4.619843;musee Albert Andre;30200.0;Occitanie;Museum
925;M0449;rue Jean Mayodon;Ales;Gard;44.129352;4.080982;musee du Colombier;30100.0;Occitanie;Museum
926;M0450;24 avenue Paul Langevin;Bagnols-sur-Ceze;Gard;44.164822;4.621051;musee Leon Alegre;30200.0;Occitanie;Museum
927;M0452;1 rue des Calquieres;Le Vigan;Gard;43.988997;3.606934;musee cevenol;30120.0;Occitanie;Museum
928;M0455;16, Boulevard des Arenes;Nimes;Gard;43.837616;4.362815;musee de la Romanite;30000.0;Occitanie;Museum
929;M0457;rue  Cite-Foulc;Nimes;Gard;43.832001;4.36081;musee des beaux-arts;30000.0;Occitanie;Museum
